video_id,url,language,thumbnail_found,mean_saturation,mean_luminance,saturation_std,luminance_std,mean_hue,red_ratio,blue_ratio,yellow_ratio,text_overlay,n_text_chars,text_cell_ratio,contrast_score,h_line_score,text_overlay_proxy
IfdWt3WiWGo,https://www.youtube.com/watch?v=IfdWt3WiWGo,other,1,116.68524197048612,171.39286241319445,87.287704276094,81.19583478628482,65.704951171875,0.3988704427083333,0.0781846788194444,0.0537044270833333,,,0.3958,0.7216,0.4323,1.0
5VEHMMvUuxE,https://www.youtube.com/watch?v=5VEHMMvUuxE,english,1,67.379462890625,126.31872721354166,53.08764771327578,75.5920982605349,14.07262478298611,0.1959657118055555,0.0015733506944444,0.0182877604166666,,,0.25,0.569,0.4057,0.0
0Gi9ldAzfEU,https://www.youtube.com/watch?v=0Gi9ldAzfEU,russian,1,71.73648328993056,83.85391167534722,64.24027136781513,65.90575748589755,44.644428168402776,0.0987141927083333,0.0070073784722222,0.0704774305555555,,,0.3542,0.4861,0.4398,1.0
ZXh9402ezj4,https://www.youtube.com/watch?v=ZXh9402ezj4,english,1,70.16309895833334,90.16492513020832,8.317223508449969,44.6578519948834,148.62951931423612,0.0028624131944444,0.0001877170138888,0.0,,,0.0,0.3623,0.2101,0.0
nUNIDnjfNk0,https://www.youtube.com/watch?v=nUNIDnjfNk0,russian,0,,,,,,,,,,,,,,
4Z_vkz9shjQ,https://www.youtube.com/watch?v=4Z_vkz9shjQ,other,1,69.12759223090278,146.82992078993055,53.29571369704905,57.17034850128591,74.70982204861112,0.1982009548611111,0.1020236545138889,0.0062977430555555,,,0.0,0.5936,0.3553,0.0
HwK6uUhqHnE,https://www.youtube.com/watch?v=HwK6uUhqHnE,russian,1,39.88802734375,206.60990885416663,53.109026408724425,48.01340894242922,32.836002604166666,0.1873513454861111,0.0107313368055555,0.0026161024305555,,,0.0625,0.7435,0.1487,0.0
1SA-jiYGr08,https://www.youtube.com/watch?v=1SA-jiYGr08,russian,1,202.741240234375,145.74890082465276,67.59719182514793,73.58416025767642,77.72425021701389,0.4333897569444444,0.1204025607638888,0.0110655381944444,,,0.0625,0.5198,0.2859,0.0
6b5HzP1QvOU,https://www.youtube.com/watch?v=6b5HzP1QvOU,kyrgyz,1,74.190361328125,144.2643218315972,43.37727878084418,60.37219345963279,51.04459309895833,0.3967393663194444,0.018427734375,0.0039344618055555,,,0.125,0.5726,0.8906,0.0
PzNmPQQRW8E,https://www.youtube.com/watch?v=PzNmPQQRW8E,russian,1,128.0521017795139,200.1376128472222,94.40036204484583,77.32024987674892,59.205396050347225,0.21041015625,0.0486360677083333,0.2578927951388889,,,0.5417,0.7277,1.0336,1.0
e04GvSL1lcQ,https://www.youtube.com/watch?v=e04GvSL1lcQ,russian,1,109.27358181423612,139.43033854166666,46.9453627919706,63.76156706518128,83.320986328125,0.3131781684027778,0.4232953559027778,0.0379448784722222,,,0.1667,0.5353,0.3756,0.0
PY_ZKrq1R5E,https://www.youtube.com/watch?v=PY_ZKrq1R5E,russian,1,144.61366536458334,60.59486219618056,65.15827788859306,71.00282736472725,98.81373914930556,0.4276280381944444,0.252548828125,0.0034939236111111,,,0.0417,0.4258,0.6603,0.0
ciJZN2UZODc,https://www.youtube.com/watch?v=ciJZN2UZODc,russian,1,96.546015625,104.49941189236112,75.7464883944466,62.705225210913255,57.22126085069444,0.4170301649305555,0.1868695746527778,0.0308311631944444,,,0.2292,0.4681,0.0,0.0
L6jQaoQxgIY,https://www.youtube.com/watch?v=L6jQaoQxgIY,russian,1,110.25675238715276,157.78091145833332,75.02093477701804,56.77500956919725,68.3635427517361,0.3285167100694444,0.22228515625,0.0249587673611111,,,0.0625,0.5651,0.408,0.0
dFlb0T6kzk0,https://www.youtube.com/watch?v=dFlb0T6kzk0,russian,1,114.98681966145833,180.82519856770836,77.44496306082289,71.56549515364235,83.83043185763889,0.0663519965277777,0.2193348524305555,0.2109288194444444,,,0.0833,0.6677,0.6655,0.0
hfizWQ1RnOw,https://www.youtube.com/watch?v=hfizWQ1RnOw,russian,1,50.54819444444445,117.24674189814814,69.35578832408137,102.33462767983713,34.08053819444444,0.1960416666666666,0.0240335648148148,0.0189756944444444,,,0.0417,0.7634,0.18,0.0
pW-iNI8Wg_A,https://www.youtube.com/watch?v=pW-iNI8Wg_A,english,1,164.08866753472222,142.13439995659724,77.02091924503067,98.23212063547388,63.96717122395833,0.5503819444444444,0.3537196180555556,0.0087966579861111,,,0.0625,0.696,0.0903,0.0
68X1a2Sz8ec,https://www.youtube.com/watch?v=68X1a2Sz8ec,russian,0,,,,,,,,,,,,,,
Lp1XgMMwpx4,https://www.youtube.com/watch?v=Lp1XgMMwpx4,russian,1,83.579716796875,193.5433170572917,53.23868792705265,55.08848714326108,55.75601236979167,0.486982421875,0.0030588107638888,0.0432443576388888,,,0.0,0.6625,1.1672,0.0
9VNCddUTEsE,https://www.youtube.com/watch?v=9VNCddUTEsE,russian,1,41.87509874131945,144.08184244791667,37.88723001315454,55.37050778657251,67.94468424479167,0.3196701388888889,0.0015939670138888,0.0020128038194444,,,0.0625,0.5785,0.2899,0.0
q_v9F8lt6OE,https://www.youtube.com/watch?v=q_v9F8lt6OE,english,1,65.74917245370371,130.59906828703703,79.31951769662592,100.91303306979168,54.73883680555556,0.2091840277777777,0.057199074074074,0.0606655092592592,,,0.6667,0.7363,0.2992,1.0
3spVzR-rC4c,https://www.youtube.com/watch?v=3spVzR-rC4c,russian,1,116.25208550347222,98.45593858506945,65.24424797204068,79.32935761767318,92.24823025173612,0.4123697916666666,0.1121712239583333,0.0010568576388888,,,0.0208,0.3718,0.3715,0.0
NWGWmqv-oyc,https://www.youtube.com/watch?v=NWGWmqv-oyc,other,1,0.0,84.91799045138889,0.0,53.19798407531052,0.0,0.0,0.0,0.0,,,0.0,0.3974,0.2656,0.0
yKc0kvUx1MM,https://www.youtube.com/watch?v=yKc0kvUx1MM,russian,1,144.3740646701389,140.12789713541667,83.9708764261475,87.63087811633984,77.1919845920139,0.2321180555555555,0.0642252604166666,0.0461469184027777,,,0.3125,0.6112,0.2593,1.0
br5fOwg3NDM,https://www.youtube.com/watch?v=br5fOwg3NDM,russian,1,91.46120442708332,235.6003211805556,76.02889202701108,34.1297906420746,78.92507486979167,0.4707204861111111,0.0101931423611111,0.0491710069444444,,,0.1667,0.7366,0.2743,0.0
_ibTKlciavE,https://www.youtube.com/watch?v=_ibTKlciavE,russian,1,125.45319444444443,205.08355034722223,75.25237020852158,77.45653096443411,24.976431206597223,0.2546940104166666,0.0096006944444444,0.3206640625,,,0.1875,0.7587,0.8953,0.0
jP_L_wqXeCE,https://www.youtube.com/watch?v=jP_L_wqXeCE,english,1,124.30940646701389,69.45823025173611,76.81975972366105,72.17373227350883,97.01876519097222,0.0728385416666666,0.6447536892361111,0.0007497829861111,,,0.0,0.5218,0.1719,0.0
KFrawA3pW04,https://www.youtube.com/watch?v=KFrawA3pW04,english,1,105.36379014756945,134.23001193576388,75.47227303314308,70.39558874084985,77.92422309027778,0.2185145399305555,0.3868413628472222,0.0575010850694444,,,0.4167,0.5836,0.7529,1.0
aGL1lzU15LM,https://www.youtube.com/watch?v=aGL1lzU15LM,other,1,99.79779296875,190.60389539930557,71.7659447106761,80.59470938595422,108.12839192708331,0.4766351996527778,0.0411935763888888,0.0196234809027777,,,0.2917,0.6946,0.0434,0.0
RXibhpUWyEM,https://www.youtube.com/watch?v=RXibhpUWyEM,russian,1,63.76320746527778,203.06479166666668,83.25242952456956,66.67199462075564,68.52256401909722,0.1048621961805555,0.1286089409722222,0.0165190972222222,,,0.25,0.8068,0.8929,0.0
lBQgD0T6Z3g,https://www.youtube.com/watch?v=lBQgD0T6Z3g,english,1,60.02735460069445,90.82596245659722,64.1409046667211,82.2536662564423,51.46409722222222,0.1667415364583333,0.0200868055555555,0.0166644965277777,,,0.25,0.5847,1.3472,0.0
BHMqYU9QR3Y,https://www.youtube.com/watch?v=BHMqYU9QR3Y,russian,1,130.9273101128472,213.04060546875,71.90990290403788,60.92818091546907,46.01303168402778,0.5472146267361111,0.2865407986111111,0.0052072482638888,,,0.3333,0.6561,0.4988,1.0
mwiTl_EI5WM,https://www.youtube.com/watch?v=mwiTl_EI5WM,english,1,185.6896234809028,194.51875868055555,59.32818084604874,67.73688014959133,36.99375868055556,0.4821126302083333,0.0891102430555555,0.2049490017361111,,,0.0417,0.6733,0.4624,0.0
P48D5Yo__n0,https://www.youtube.com/watch?v=P48D5Yo__n0,english,1,119.78063151041668,230.4645974392361,102.2989169415478,44.99335267406882,39.16568359375,0.231201171875,0.0820572916666666,0.0782302517361111,,,0.0625,0.7544,0.4693,0.0
I8RlABqeMBQ,https://www.youtube.com/watch?v=I8RlABqeMBQ,russian,1,122.09527560763888,121.61565104166668,72.59798978559449,66.22892092470215,120.37940538194444,0.0679937065972222,0.3925390625,0.0009016927083333,,,0.2917,0.553,0.2627,0.0
wBaiYSuqOY8,https://www.youtube.com/watch?v=wBaiYSuqOY8,russian,1,107.28421332465278,77.66846245659723,86.77582847966917,84.59115004778965,43.23263020833333,0.5749772135416666,0.01052734375,0.0074674479166666,,,0.0417,0.5235,0.2604,0.0
_eTVbUz0lPU,https://www.youtube.com/watch?v=_eTVbUz0lPU,russian,0,,,,,,,,,,,,,,
8tZF-0sW4oQ,https://www.youtube.com/watch?v=8tZF-0sW4oQ,english,1,83.02431712962964,84.26331597222222,81.74584107878032,68.24326490730078,49.33512152777778,0.0649074074074074,0.0949189814814814,0.1207754629629629,,,0.0625,0.4842,0.1042,0.0
n1PUcXemZuc,https://www.youtube.com/watch?v=n1PUcXemZuc,russian,1,60.25182834201389,103.4896213107639,54.12757763680335,67.83397423626,46.274142795138886,0.2592437065972222,0.1509809027777778,0.0091981336805555,,,0.0,0.5297,0.1904,0.0
8am8gjXq_gc,https://www.youtube.com/watch?v=8am8gjXq_gc,kyrgyz,1,65.16144856770833,155.32040798611112,65.83660740561565,109.38682003277248,73.17530707465278,0.1603081597222222,0.2180598958333333,0.000185546875,,,0.0208,0.8,0.6221,0.0
wS0_3c-7la4,https://www.youtube.com/watch?v=wS0_3c-7la4,kyrgyz,1,51.63231481481481,60.45949652777778,73.11057679671964,63.88525885745125,57.062719907407406,0.0694733796296296,0.1732407407407407,0.0007118055555555,,,0.0417,0.4752,0.4606,0.0
bgr0kXAWDXw,https://www.youtube.com/watch?v=bgr0kXAWDXw,russian,1,118.19166449652778,134.8624099392361,92.9632031303168,86.34042940949395,19.33116427951389,0.5810698784722222,0.0173166232638888,0.0054383680555555,,,0.1458,0.5722,0.4682,0.0
WICUpY6ucEc,https://www.youtube.com/watch?v=WICUpY6ucEc,english,1,95.29309027777778,160.96721064814815,74.47624971559848,102.8811810228416,35.46754050925926,0.5635185185185185,0.0574363425925925,0.0038425925925925,,,0.1458,0.6684,0.1163,0.0
gzgbNnhkQCU,https://www.youtube.com/watch?v=gzgbNnhkQCU,english,1,70.2340625,200.40630533854167,52.15991694458717,49.33411718962708,63.51777560763889,0.4429513888888889,0.0080099826388888,0.0368782552083333,,,0.0,0.6717,0.4022,0.0
01vuwp8S3qM,https://www.youtube.com/watch?v=01vuwp8S3qM,russian,1,114.20477213541666,134.2694552951389,87.73210225618227,103.0595876096494,90.59361436631944,0.1218880208333333,0.2676649305555555,0.0260243055555555,,,0.2083,0.7992,0.397,0.0
zpaKSlNGNOw,https://www.youtube.com/watch?v=zpaKSlNGNOw,russian,1,145.17869032118057,157.86081271701389,67.20206544395826,72.8646580648836,110.47431532118055,0.0013715277777777,0.2662782118055555,0.0325857204861111,,,0.0,0.5885,0.3218,0.0
nibtO_6K2aw,https://www.youtube.com/watch?v=nibtO_6K2aw,other,1,34.28284143518518,170.40574074074075,45.24868815399764,104.04707931859056,19.022372685185186,0.2160763888888889,0.0408449074074074,0.0003125,,,0.0,0.7735,0.4896,0.0
rRnVzQaq4kQ,https://www.youtube.com/watch?v=rRnVzQaq4kQ,english,1,114.36068250868055,167.21031141493054,65.56018322165332,60.56667196789615,35.32284722222222,0.4736924913194444,0.0167502170138888,0.0290614149305555,,,0.1458,0.6255,0.515,0.0
1MHNwOtExUo,https://www.youtube.com/watch?v=1MHNwOtExUo,kyrgyz,1,85.77767361111111,101.20242476851853,86.31560329339493,76.76460925259654,21.925642361111112,0.3576736111111111,0.01109375,0.0257118055555555,,,0.625,0.4719,0.945,1.0
inrrDpeuUpY,https://www.youtube.com/watch?v=inrrDpeuUpY,russian,1,116.37486328125,168.61458984375,53.900210012695965,64.47634917970085,47.08330078125,0.3079730902777777,0.0134440104166666,0.0391569010416666,,,0.0,0.6325,0.9508,0.0
7cfVPqK80ec,https://www.youtube.com/watch?v=7cfVPqK80ec,russian,1,64.37695421006944,183.27520616319444,31.153965227619405,68.23376964006485,121.96828016493056,0.1601410590277777,0.4695865885416667,0.0073480902777777,,,0.0,0.667,0.1696,0.0
iJdpqmIjFps,https://www.youtube.com/watch?v=iJdpqmIjFps,russian,1,133.23683702256943,198.4434353298611,66.13879584298319,67.03175573886321,85.96217664930556,0.1297276475694444,0.3621527777777777,0.026591796875,,,0.4167,0.6412,1.3524,1.0
qpEJ0mOwkY8,https://www.youtube.com/watch?v=qpEJ0mOwkY8,kyrgyz,1,17.270666232638888,140.75168402777777,35.53249688443796,86.13920920840562,60.64551974826389,0.004794921875,0.0049674479166666,0.0002137586805555,,,0.0,0.7367,0.5399,0.0
1K_dbnwapGI,https://www.youtube.com/watch?v=1K_dbnwapGI,russian,0,,,,,,,,,,,,,,
oHLL7dGNugM,https://www.youtube.com/watch?v=oHLL7dGNugM,russian,1,1.4859375,208.22007161458333,16.64516815753514,91.07122487798284,1.3651236979166668,0.0069476996527777,0.0003298611111111,1.953125e-05,,,0.0417,0.9321,0.5804,0.0
7r5mz31SPnQ,https://www.youtube.com/watch?v=7r5mz31SPnQ,russian,1,160.95290364583337,214.89327256944443,76.44054550003646,55.69042276952675,62.16929904513889,0.3302658420138888,0.0198328993055555,0.11267578125,,,0.3958,0.6576,0.5677,1.0
dP3hsYLFzcc,https://www.youtube.com/watch?v=dP3hsYLFzcc,kyrgyz,1,69.48516059027777,140.71668619791666,67.62436922919194,82.93072053086671,59.408382161458334,0.2806380208333333,0.0540733506944444,0.0070789930555555,,,0.2708,0.6727,0.4838,0.0
L3cco3bRKCY,https://www.youtube.com/watch?v=L3cco3bRKCY,russian,1,71.61374131944444,128.6959743923611,58.713407220823264,67.56872246779497,29.03592230902778,0.4117361111111111,0.0237087673611111,0.0466796875,,,0.375,0.5693,0.6036,1.0
_qVsrxmuDSg,https://www.youtube.com/watch?v=_qVsrxmuDSg,russian,1,122.42043077256945,187.73891167534725,85.82700120194058,97.67360768066888,66.75393446180556,0.1040842013888889,0.1417426215277777,0.0509342447916666,,,0.125,0.7686,0.5498,0.0
Ir9EJU4nhHU,https://www.youtube.com/watch?v=Ir9EJU4nhHU,english,0,,,,,,,,,,,,,,
D684UCyOw3Q,https://www.youtube.com/watch?v=D684UCyOw3Q,other,1,124.57149305555556,119.77387369791668,104.67956747239782,92.39979600748784,100.46763454861112,0.0056987847222222,0.5709396701388889,0.0721245659722222,,,0.0,0.7514,0.3264,0.0
WeRCfb-NzJs,https://www.youtube.com/watch?v=WeRCfb-NzJs,english,1,101.66614149305556,188.87320095486112,80.66113686737202,75.20622462502271,44.99823025173611,0.2107855902777777,0.0579296875,0.1351714409722222,,,0.4583,0.696,0.9659,1.0
F4LKb_iwWPE,https://www.youtube.com/watch?v=F4LKb_iwWPE,russian,1,126.08265625,173.19036458333332,90.04073320833376,70.29838634922268,98.93675238715278,0.0287521701388888,0.6727777777777778,0.0007269965277777,,,0.1042,0.6797,0.3709,0.0
-BA8hwS1ti4,https://www.youtube.com/watch?v=-BA8hwS1ti4,kyrgyz,1,90.12166883680555,106.49128580729166,63.95261330347223,63.63923105772415,77.01523003472222,0.3765928819444444,0.2132454427083333,0.0165874565972222,,,0.0625,0.5123,0.3206,0.0
-gDzhyIPkns,https://www.youtube.com/watch?v=-gDzhyIPkns,russian,0,,,,,,,,,,,,,,
CLBDYn-90lM,https://www.youtube.com/watch?v=CLBDYn-90lM,other,1,133.833701171875,123.33761067708332,48.94558526266667,43.66065851958778,91.02646050347222,0.1524034288194444,0.7184114583333333,0.0254633246527777,,,0.0208,0.4042,0.3727,0.0
HdJpa_0gde0,https://www.youtube.com/watch?v=HdJpa_0gde0,other,1,37.50727430555556,217.31745985243052,74.18682191338827,67.87746380591277,32.397778862847225,0.0109461805555555,0.1542816840277777,0.0041623263888888,,,0.125,0.8805,0.5856,0.0
LPaLa0FBr8g,https://www.youtube.com/watch?v=LPaLa0FBr8g,other,1,112.62436957465276,109.02557725694444,67.52685437777193,61.904459484357496,48.928876953125,0.2033246527777777,0.040498046875,0.1701942274305555,,,0.6042,0.4848,0.1319,1.0
3XGfmCzgSBU,https://www.youtube.com/watch?v=3XGfmCzgSBU,russian,1,72.49535047743055,118.63463975694444,66.28064438075249,55.15717001672499,54.96658528645833,0.3136046006944444,0.0703819444444444,0.0458159722222222,,,0.0625,0.5042,0.3825,0.0
K6Sm74DfwYE,https://www.youtube.com/watch?v=K6Sm74DfwYE,kyrgyz,1,135.48448676215278,172.13861002604168,80.04477897308398,62.9405677778642,78.68218967013888,0.2018359375,0.0668977864583333,0.0211707899305555,,,0.1875,0.6004,0.4427,0.0
4wuKxoVNpO0,https://www.youtube.com/watch?v=4wuKxoVNpO0,russian,1,159.08009440104166,213.87412109375,96.72363336280615,68.44451940146983,61.49973958333333,0.2942165798611111,0.0743771701388888,0.0491916232638888,,,0.375,0.6944,0.6001,1.0
CjhXwOjQ-zw,https://www.youtube.com/watch?v=CjhXwOjQ-zw,kyrgyz,0,,,,,,,,,,,,,,
nOeJuoFs6sM,https://www.youtube.com/watch?v=nOeJuoFs6sM,russian,1,1.5084233940972225,32.76512803819445,9.743784110191228,41.568069072445006,11.008057725694444,0.0007888454861111,0.0006673177083333,0.0015809461805555,,,0.0208,0.2925,0.0,0.0
Hw-zH5JzCYg,https://www.youtube.com/watch?v=Hw-zH5JzCYg,russian,1,77.70529839409723,149.4341796875,46.05131018124956,66.88242301530548,100.27596462673613,0.0871918402777777,0.4940581597222222,0.0001768663194444,,,0.0417,0.5927,0.5949,0.0
BncUy7ScNbQ,https://www.youtube.com/watch?v=BncUy7ScNbQ,kyrgyz,1,180.4768999565972,217.80141167534725,86.4424029388922,54.56753848247772,71.68624240451389,0.3037109375,0.2106640625,0.1022927517361111,,,0.0625,0.6264,0.3478,0.0
FTyqrWyu2JE,https://www.youtube.com/watch?v=FTyqrWyu2JE,russian,1,30.583566623263888,95.69921875,22.318621216172925,54.58403978786528,81.86787760416667,0.0070377604166666,0.1244455295138888,7.486979166666666e-05,,,0.2917,0.4632,0.1047,0.0
zLmOWi7_aTI,https://www.youtube.com/watch?v=zLmOWi7_aTI,english,1,101.37810980902778,155.96300238715278,90.54820908198546,82.13440830793782,45.078639322916665,0.3791330295138889,0.0872905815972222,0.0131304253472222,,,0.375,0.701,2.3831,1.0
cDN33kzY0Ik,https://www.youtube.com/watch?v=cDN33kzY0Ik,russian,1,57.001409505208336,109.71637369791668,47.41823272404066,41.90746351142055,46.13921875,0.3639887152777777,0.0654383680555555,0.0100347222222222,,,0.0417,0.4378,0.2216,0.0
I_aFJk4iaiw,https://www.youtube.com/watch?v=I_aFJk4iaiw,russian,1,208.5494281684028,162.14180230034722,67.84648318358495,72.56505318659894,91.53677951388887,0.2123057725694444,0.3187293836805555,0.1762098524305555,,,0.2083,0.5992,0.1887,0.0
ZQL4FEpDOjc,https://www.youtube.com/watch?v=ZQL4FEpDOjc,russian,1,78.99695638020833,183.7519867621528,60.7011548502562,67.32173730578864,126.43637152777778,0.34728515625,0.0644845920138888,0.0071907552083333,,,0.2292,0.7072,0.6505,0.0
muAFXVFMUoA,https://www.youtube.com/watch?v=muAFXVFMUoA,english,1,68.52676323784722,35.92286675347222,55.11524364765352,32.02512568325458,39.23798719618056,0.1122178819444444,0.006142578125,0.1857888454861111,,,0.0,0.2366,0.0984,0.0
GwCEYNnthLc,https://www.youtube.com/watch?v=GwCEYNnthLc,russian,0,,,,,,,,,,,,,,
tCnHcVUD5N0,https://www.youtube.com/watch?v=tCnHcVUD5N0,english,1,68.70778935185186,47.02733796296296,56.55944088901384,51.87637486216135,83.49120949074074,0.025943287037037,0.5525578703703704,0.0005439814814814,,,0.0,0.3342,0.1013,0.0
yI-pVsB3vqo,https://www.youtube.com/watch?v=yI-pVsB3vqo,russian,1,113.30740342881944,198.1018055555556,98.58776119052897,66.35921991645567,93.58694552951388,0.113701171875,0.0900922309027777,0.0011067708333333,,,0.125,0.6729,0.4039,0.0
oWLIItM7nxQ,https://www.youtube.com/watch?v=oWLIItM7nxQ,russian,1,99.84967447916668,193.72351671006945,76.68709823073428,72.738940602338,69.48484917534722,0.3667567274305555,0.06625,0.0588335503472222,,,0.3958,0.7207,0.2095,1.0
jZO2LEmaW0g,https://www.youtube.com/watch?v=jZO2LEmaW0g,russian,1,41.99472439236112,196.7340180121528,66.55917204733166,91.635739995435,12.485712890625,0.1627484809027777,0.0033528645833333,0.0349989149305555,,,0.1042,0.8949,0.3102,0.0
cwXi2Ba0C-o,https://www.youtube.com/watch?v=cwXi2Ba0C-o,kyrgyz,1,49.050029296875,35.849536675347224,77.51359340001594,76.40026953916933,22.79929470486111,0.0654904513888888,0.1419281684027777,0.0470128038194444,,,0.0417,0.4548,0.1794,0.0
Ioys-S_e_es,https://www.youtube.com/watch?v=Ioys-S_e_es,other,1,110.47017144097222,108.25123372395834,71.5919291442157,86.68666067381652,46.43328559027778,0.3122819010416666,0.0106271701388888,0.0789865451388888,,,0.0625,0.5266,0.8576,0.0
Y0Xp7W5Js8M,https://www.youtube.com/watch?v=Y0Xp7W5Js8M,kyrgyz,1,75.41252387152778,126.56028103298613,52.08134964815597,75.23662617844067,97.35254340277778,0.20134765625,0.3067133246527778,0.0109353298611111,,,0.25,0.6332,0.1759,0.0
VB3RL7Rq7qI,https://www.youtube.com/watch?v=VB3RL7Rq7qI,other,1,28.82596896701389,153.34343207465278,52.23524808245879,82.26450986729927,64.59200303819445,0.0218630642361111,0.0454904513888888,0.0316742621527777,,,0.1042,0.7337,0.544,0.0
Y5PhUKzRQJc,https://www.youtube.com/watch?v=Y5PhUKzRQJc,english,1,61.8420703125,89.15286783854167,36.64748642593112,44.56857198824648,107.76812391493056,0.0556206597222222,0.4824945746527778,0.0025542534722222,,,0.3125,0.3966,0.1701,1.0
ssuv9HXWsbE,https://www.youtube.com/watch?v=ssuv9HXWsbE,russian,1,23.895105251736112,88.75614583333333,46.25287468449538,38.44533136670041,9.005201822916666,0.186943359375,0.0038107638888888,0.0048122829861111,,,0.3333,0.3882,4.5469,1.0
2Mx7TBMkODs,https://www.youtube.com/watch?v=2Mx7TBMkODs,english,1,121.90869032118056,99.19867078993056,72.76383962957175,86.93009977897275,123.92754774305556,0.6193999565972222,0.0087337239583333,0.0439822048611111,,,0.3958,0.6407,0.9126,1.0
CNJmCUv8xoI,https://www.youtube.com/watch?v=CNJmCUv8xoI,russian,1,132.58337022569444,209.21720377604169,63.5507477145828,59.8044064737222,128.30834743923612,0.1155805121527777,0.3081759982638888,0.0001844618055555,,,0.1875,0.6367,0.4994,0.0
4oaYcw-zZC8,https://www.youtube.com/watch?v=4oaYcw-zZC8,russian,1,237.97720377604168,63.10126844618056,47.74101734874981,59.48432701378916,141.77196614583335,0.0,0.0,0.0,,,0.0,0.3336,0.9271,0.0
Kr4OQHOdyQ8,https://www.youtube.com/watch?v=Kr4OQHOdyQ8,kyrgyz,1,61.19239691840278,107.00099283854166,55.63829952320411,83.07130112125252,96.81849175347222,0.1258463541666666,0.1282638888888889,0.0667437065972222,,,0.1667,0.5893,0.3015,0.0
lUnDKtMyyh4,https://www.youtube.com/watch?v=lUnDKtMyyh4,russian,1,103.82512803819444,152.43069552951388,55.240037725251895,47.0021420335769,73.44098090277778,0.1648893229166666,0.3132628038194444,0.0449283854166666,,,0.0,0.4848,0.3356,0.0
BkkbJlBYRO0,https://www.youtube.com/watch?v=BkkbJlBYRO0,russian,1,102.441630859375,195.42984809027777,73.01102050200923,83.62374106693031,61.86930338541666,0.0916037326388889,0.1918912760416666,0.0078634982638888,,,0.1458,0.7247,0.9242,0.0
THuHXKF2F7M,https://www.youtube.com/watch?v=THuHXKF2F7M,kyrgyz,0,,,,,,,,,,,,,,
dXDZYsSVWmI,https://www.youtube.com/watch?v=dXDZYsSVWmI,russian,1,65.86780924479167,80.23751627604166,54.17945246330965,60.02997722885407,104.86294813368056,0.0841460503472222,0.340595703125,0.0034147135416666,,,0.25,0.4597,0.1065,0.0
hNs1AD6GUnU,https://www.youtube.com/watch?v=hNs1AD6GUnU,other,1,43.00952907986111,223.56984917534723,33.5062880563957,38.37084890911195,20.64106662326389,0.0606608072916666,0.0,0.0359548611111111,,,0.1667,0.7678,0.3247,0.0
eRrkVpvg0ho,https://www.youtube.com/watch?v=eRrkVpvg0ho,english,1,159.20444227430556,214.0099294704861,96.64414345753806,68.4070364731277,61.353876953125,0.2957432725694444,0.0744010416666666,0.0492111545138888,,,0.3542,0.6941,0.6007,1.0
JpNjjLLQMP0,https://www.youtube.com/watch?v=JpNjjLLQMP0,kyrgyz,1,61.61228009259259,71.79480902777777,70.61851836619317,77.3154359057996,32.86222800925926,0.1586284722222222,0.0914409722222222,0.0238946759259259,,,0.0,0.5544,0.3872,0.0
tyZ_d0TAFv0,https://www.youtube.com/watch?v=tyZ_d0TAFv0,other,1,158.61757703993055,106.48369032118056,104.30718536464896,83.75209735693397,52.221533203125,0.3022298177083333,0.1813454861111111,0.1263650173611111,,,0.125,0.5189,0.1209,0.0
qyW526sVKuQ,https://www.youtube.com/watch?v=qyW526sVKuQ,kyrgyz,1,97.788642578125,105.33846137152776,59.6878643942653,70.40446073559139,38.46910047743056,0.2097406684027777,0.0301638454861111,0.1467903645833333,,,0.2292,0.5462,0.309,0.0
feCWiZ2kIMk,https://www.youtube.com/watch?v=feCWiZ2kIMk,english,1,133.02375325520833,192.35176866319443,38.28961230968877,43.53157930048484,18.027136501736116,0.2832063802083333,2.9296875e-05,0.0114453125,,,0.0,0.5863,0.3003,0.0
2lLcPVx-61o,https://www.youtube.com/watch?v=2lLcPVx-61o,kyrgyz,1,57.52041666666667,79.50861111111111,80.96359535602735,89.70683719099524,49.01935185185185,0.1078935185185185,0.1214699074074074,0.0015104166666666,,,0.0208,0.6161,0.5561,0.0
XoRmS_l2kcE,https://www.youtube.com/watch?v=XoRmS_l2kcE,russian,1,81.09574435763889,145.07064127604167,58.5390657758293,87.85441742490129,50.42798068576389,0.4741525607638889,0.0941493055555555,0.0015614149305555,,,0.3958,0.6979,0.1794,1.0
VVhx1DJgRHI,https://www.youtube.com/watch?v=VVhx1DJgRHI,russian,1,135.8422048611111,195.4912673611111,74.76529578616505,73.46256130977473,156.3771267361111,0.4534776475694444,0.0073491753472222,0.0010525173611111,,,0.1667,0.6726,0.2604,0.0
R5v4ZnjKK-k,https://www.youtube.com/watch?v=R5v4ZnjKK-k,other,1,134.12133680555556,88.0827662037037,104.42731376203996,91.83682660847327,15.909652777777778,0.4913888888888889,0.0129224537037037,0.0586805555555555,,,0.0,0.6059,0.239,0.0
Lvq_ccpKJ6M,https://www.youtube.com/watch?v=Lvq_ccpKJ6M,english,1,86.17769675925926,85.05119791666667,78.13777783073121,78.69731983015213,50.35478009259259,0.132662037037037,0.2005266203703703,0.1024363425925925,,,0.4583,0.5078,0.2662,1.0
